@RELATION scores

@ATTRIBUTE bm25_score	 NUMERIC
@ATTRIBUTE okapi_tf_score	   NUMERIC
@ATTRIBUTE tf_idf_score	     NUMERIC
@ATTRIBUTE lm_laplace_score	       NUMERIC
@ATTRIBUTE lm_jelinik_mercer	     NUMERIC
@ATTRIBUTE Score	          REAL

@Data
16.3,1.7649,4.36,-30.33,-79.3461,?
1.18,0.4529,0.31,-30.85,-83.9402,?
15.34,1.4769,4.09,-30.36,-80.4827,?
25.8,1.546,7.1,-27.72,-81.0515,?
12.16,1.2765,2.88,-30.67,-81.7492,?
8.93,1.0596,1.98,-30.77,-82.1558,?
9.22,0.9798,2.04,-30.76,-82.5594,?
15.77,1.5402,4.27,-30.18,-81.0517,?
15.61,1.5162,4.2,-30.24,-81.0523,?
26.31,1.5928,7.32,-27.64,-80.4782,?
15.56,1.5101,4.19,-30.29,-80.7463,?
15.55,1.5082,4.18,-30.04,-81.8593,?
18.08,2.1811,5.06,-29.9,-78.2632,?
14.79,0.7265,3.34,-29.94,-83.2506,?
11.7,0.5472,2.51,-30.28,-83.2564,?
28.08,1.7631,8.1,0.0,-80.238,?
16.36,1.6285,4.52,-30.13,-79.672,?
15.88,1.5565,4.32,-30.25,-80.2458,?
15.91,1.5606,4.33,-30.28,-79.6758,?
15.65,1.6737,4.11,-30.43,-79.7922,?
13.29,1.4924,3.24,-30.64,-80.7715,?
13.04,1.3507,3.17,-30.64,-81.1766,?
13.34,1.3962,3.27,-30.62,-81.1755,?
13.55,1.4534,3.33,-30.64,-79.969,?
17.75,2.124,4.92,-30.04,-78.5719,?
25.46,1.6999,6.84,-28.44,-79.5575,?
13.04,1.1696,3.24,-30.54,-82.4375,?
15.32,1.4748,4.09,-30.38,-80.2495,?
39.39,2.9018,10.51,-27.73,-78.2788,?
40.08,3.2601,10.63,-27.86,-77.5861,?
15.55,1.5077,4.18,-30.32,-80.4814,?
16.75,1.8385,4.54,-30.24,-79.1543,?
15.95,1.5669,4.34,-30.2,-80.4792,?
15.85,1.7791,4.16,-30.37,-80.7244,?
15.4,1.7652,3.98,-30.49,-79.9599,?
16.78,1.9289,4.52,-30.3,-78.7509,?
38.65,2.8464,10.23,-27.57,-79.2166,?
17.21,1.9933,4.7,-30.21,-78.4167,?
16.4,1.9271,4.36,-30.36,-79.6496,?
15.41,1.6993,4.0,-30.44,-80.7258,?
16.26,1.6134,4.47,-30.19,-79.3676,?
16.46,1.6452,4.56,-30.1,-79.5124,?
15.87,1.5554,4.31,-30.29,-79.5178,?
22.36,1.5403,5.1,-30.2,-80.0423,?
16.43,1.6399,4.55,-30.13,-79.3659,?
17.48,1.9613,4.85,-30.02,-78.6705,?
42.51,3.2428,11.78,-26.93,-75.7758,?
22.39,1.5434,5.11,-30.19,-80.0422,?
16.52,1.6544,4.59,-30.09,-79.365,?
13.56,1.2358,3.43,-30.56,-81.4227,?
42.09,3.561,11.41,-27.75,0.0,?
26.65,1.6056,6.21,-29.48,-81.0558,?
39.64,3.1878,10.45,-28.3,-75.4947,?
15.46,1.7873,4.0,-30.51,-79.1033,?
34.35,2.4325,8.66,-28.09,-81.0478,?
17.46,2.206,4.78,-30.23,-78.056,?
32.99,2.3085,8.2,-28.57,-81.0486,?
13.58,1.2382,3.43,-30.56,-81.4226,?
19.31,1.4648,4.15,-30.23,-80.7725,?
25.64,1.7745,5.83,-29.87,-79.5587,?
14.93,1.4198,3.94,-30.44,-80.4852,?
16.42,1.8873,4.38,-30.37,-79.1509,?
15.05,1.4365,3.98,-29.96,-82.4334,?
16.01,1.5766,4.37,-30.18,-80.4788,?
15.81,1.5468,4.29,-30.08,-81.4142,?
17.46,2.1737,4.78,-30.21,-78.2377,?
15.78,1.5416,4.27,-30.18,-81.0516,?
13.45,1.2214,3.39,-30.59,-81.0627,?
16.03,1.579,4.38,-30.25,-79.5164,?
14.23,1.4728,3.58,-30.58,-80.3691,?
15.27,1.4676,4.07,-30.36,-80.7478,?
38.31,3.059,9.99,-28.42,-77.2806,?
17.12,2.02,4.66,-30.27,-77.9845,?
35.6,2.7814,9.05,-29.01,-76.7834,?
15.05,1.4356,3.98,-30.42,-80.4845,?
26.88,1.9004,6.4,-29.81,-80.0348,?
15.78,1.6956,4.15,-30.42,-79.7915,?
0.0,0.0,0.0,-30.87,-84.6419,?
16.22,1.607,4.46,-30.15,-80.0346,?
37.68,2.8439,9.95,-28.42,-75.5376,?
32.81,2.7597,8.26,-29.04,-78.6644,?
36.56,2.7056,9.51,-28.65,-77.073,?
35.34,2.843,8.91,-29.08,-76.8802,?
15.78,1.5412,4.27,-30.29,-80.0377,?
0.0,0.0,0.0,-30.87,-84.6366,?
15.92,1.5627,4.33,-30.21,-80.4793,?
14.69,1.3866,3.84,-30.47,-80.4867,?
14.99,1.4274,3.96,-30.41,-80.7493,?
13.76,1.4622,3.41,-30.59,-81.1741,?
40.44,2.9429,10.92,-27.4,-77.8335,?
14.82,1.4043,3.89,-30.46,-80.2531,?
41.31,3.0379,11.27,-27.44,-75.8777,?
14.38,1.3439,3.73,-30.46,-81.4193,?
39.29,2.9446,10.5,-28.05,-76.4513,?
17.43,2.1243,4.77,-30.19,-78.4602,?
40.09,3.2076,10.64,-28.01,-76.8341,?
0.0,3.2572,0.0,-26.79,-74.716,?
41.19,3.1073,11.23,-27.46,-76.2589,?
15.08,1.7078,3.86,-30.53,-79.9613,?
15.51,1.5014,4.16,-30.07,-81.8594,?
16.31,1.909,4.33,-30.41,-78.6565,?
38.88,2.8092,10.3,-28.27,-76.0927,?
14.32,1.3355,3.7,-30.43,-81.8626,?
10.84,1.2684,2.5,-30.73,-81.0623,?
16.25,1.744,4.35,-30.35,-79.1577,?
19.38,1.9216,5.3,-30.19,-78.6713,?
15.59,1.6624,4.08,-30.44,-79.7925,?
16.22,1.6071,4.46,-30.19,-79.5146,?
35.3,2.675,9.17,-28.61,-77.1642,?
38.24,3.0316,10.0,-28.55,-75.7619,?
15.86,1.9439,4.15,-30.48,-78.6968,?
36.64,2.7003,9.52,-28.64,-77.2631,?
14.91,1.4161,3.93,-30.41,-81.0554,?
40.38,3.2601,10.77,-27.97,-76.3321,?
17.79,2.2474,4.92,-30.11,-78.2356,?
17.88,2.3388,4.96,-30.15,-77.3174,?
16.51,1.9664,4.4,-30.38,-78.8639,?
14.77,1.5401,3.78,-30.53,-80.0614,?
14.57,1.3702,3.8,-30.49,-80.4875,?
18.06,2.3666,5.04,-30.09,-77.1691,?
33.31,2.6999,8.23,-28.8,-80.3561,?
13.79,1.2653,3.51,-30.56,-81.0608,?
22.9,1.7247,5.17,-30.18,-79.7934,?
16.25,1.6128,4.47,-30.08,-80.4775,?
28.51,2.5943,6.88,-29.77,-78.243,?
42.2,3.1024,11.67,-26.74,-76.0855,?
15.27,1.4675,4.07,-30.39,-80.2499,?
40.5,2.9125,10.98,-27.12,-77.9711,?
13.9,1.5435,3.45,-30.55,-81.7449,?
18.56,2.3129,5.27,-29.59,-78.4075,?
39.73,2.9562,10.65,-27.89,-77.0248,?
18.35,2.2216,5.18,-29.75,-77.8751,?
41.28,3.5052,11.09,-27.75,-76.0846,?
41.83,0.0,11.34,-27.32,-76.3691,?
16.94,1.8583,4.63,-30.19,-78.8216,?
16.96,1.8545,4.64,-30.19,-78.6745,?
22.42,1.6591,6.64,-28.85,-79.7828,?
16.28,1.7878,4.34,-30.33,-79.7889,?
17.28,2.0091,4.73,-30.19,-78.4161,?
26.35,1.5969,7.34,-27.69,-80.2441,?
18.13,2.2982,5.07,-29.93,-78.6456,?
16.2,1.6042,4.45,-30.18,-79.8457,?
16.32,1.6236,4.5,-30.16,-79.5136,?
16.24,1.8368,4.31,-30.4,-78.9433,?
16.53,1.7719,4.47,-30.29,-78.6781,?
14.03,1.2965,3.59,-30.51,-81.4207,?
16.32,1.4016,4.22,-30.46,-79.1094,?
15.17,1.7354,3.9,-30.54,-79.105,?
33.69,2.9198,8.53,-29.24,-76.0908,?
14.7,1.3874,3.85,-30.47,-80.4867,?
16.77,1.8181,4.56,-30.23,-78.676,?
36.8,2.956,9.54,-28.73,-75.8996,?
17.52,2.0099,4.84,-29.99,-79.3392,?
17.07,1.9636,4.64,-30.24,-78.4177,?
16.9,2.0269,4.56,-30.31,-78.6527,?
16.19,1.7329,4.32,-30.36,-79.1581,?
14.24,1.3253,3.67,-30.52,-80.7535,?
23.15,1.3174,6.05,-28.88,-80.7538,?
14.56,1.3687,3.79,-30.38,-81.8619,?
22.16,1.3275,4.89,-29.97,-81.866,?
13.68,1.251,3.47,-30.57,-81.0614,?
23.91,1.9875,5.56,-30.16,-78.5797,?
16.55,2.1949,4.43,-30.24,-80.0695,?
15.36,1.7306,3.97,-30.5,-79.6546,?
14.51,1.5439,3.67,-30.55,-80.729,?
15.69,1.5278,4.24,-30.31,-80.0384,?
27.16,2.0978,6.75,-29.69,-78.2881,?
35.83,2.8646,9.11,-28.82,-78.1635,?
15.13,1.4471,4.01,-30.36,-81.0544,?
11.8,1.0206,2.83,-30.67,-81.8716,?
27.77,2.3497,7.74,-27.49,-79.2592,?
19.2,1.7052,4.67,-29.74,-79.0438,?
14.92,1.418,3.93,-30.44,-80.4852,?
0.0,0.0,0.0,-30.87,-84.6352,?
28.11,2.1392,6.98,-29.61,-78.6502,?
21.41,1.226,6.44,-28.74,-81.3379,?
33.07,2.5226,8.48,-29.0,-76.6664,?
33.87,2.9202,8.71,-28.94,-75.1677,?
16.04,1.7608,4.24,-30.37,-80.0552,?
16.34,1.6255,4.51,-30.12,-79.8447,?
16.03,1.9651,4.22,-30.45,-79.1421,?
17.28,1.9885,4.74,-30.18,-78.1325,?
12.56,1.1112,3.08,-30.64,-81.4274,?
41.88,3.3258,11.36,-27.37,-76.2028,?
17.34,2.1815,4.73,-30.26,-78.0568,?
15.45,1.7056,4.01,-30.44,-80.7257,?
37.81,2.9775,9.79,-28.34,-77.1856,?
25.72,1.5394,7.07,-27.89,-80.7453,?
15.98,1.5711,4.36,-30.16,-80.7443,?
17.08,1.8953,4.68,-30.15,-78.9794,?
16.79,1.6956,4.7,-30.02,-78.6562,?
15.22,1.4597,4.05,-30.3,-81.4162,?
30.7,2.6191,7.39,-29.56,-77.7269,?
31.91,2.6666,7.76,-29.42,-78.0615,?
16.96,1.8923,4.62,-30.18,-79.3422,?
15.91,1.5617,4.33,-30.21,-80.4794,?
35.81,2.8814,9.06,-28.97,-77.1868,?
15.24,1.4634,4.06,-30.39,-80.2501,?
35.88,2.8902,9.08,-28.96,-77.1867,?
12.81,1.3174,3.09,-30.65,-81.1774,?
24.6,1.4397,6.62,-27.18,-82.4333,?
16.36,1.7551,4.39,-30.33,-78.9846,?
15.6,1.5145,4.2,-30.33,-80.039,?
37.82,3.1255,9.85,-28.3,-75.7666,?
14.57,1.3693,3.8,-30.48,-80.7516,?
12.86,1.3236,3.11,-30.65,-81.1773,?
25.93,1.5578,7.16,-27.4,-81.414,?
14.01,1.5017,3.49,-30.57,-81.1733,?
14.98,1.4266,3.96,-30.35,-81.4171,?
17.13,1.9268,4.69,-30.13,-79.3413,?
16.19,1.6034,4.45,-30.18,-79.8458,?
17.65,2.0167,4.91,-29.94,-78.9758,?
17.96,2.0476,5.05,-29.78,-78.281,?
17.1,1.9347,4.67,-30.14,-79.5508,?
17.18,1.9665,4.69,-30.1,-79.7848,?
17.16,1.7559,4.87,-29.62,-79.6656,?
17.11,1.7477,4.85,-29.57,-80.0288,?
17.37,2.0281,4.77,-30.01,-80.0498,?
15.79,1.5428,4.28,-30.29,-80.0376,?
16.59,1.8662,4.46,-30.26,-80.0528,?
26.85,2.1238,6.35,-29.89,-79.3429,?
14.16,1.3145,3.64,-30.5,-81.4202,?
15.37,1.4822,4.11,-30.3,-81.0533,?
25.95,1.5596,7.17,-27.38,-81.4139,?
27.23,1.8766,7.57,-27.76,-78.98,?
15.45,1.494,4.14,-30.35,-80.2486,?
24.15,2.0028,6.31,-28.77,-80.0725,?
16.29,0.8203,3.77,-29.7,-83.2485,?
15.98,0.8004,3.68,-29.76,-83.2489,?
15.33,1.7879,3.95,-30.49,-80.3219,?
15.58,1.512,4.19,-30.32,-80.2478,?
14.84,1.5726,3.8,-30.52,-80.3662,?
35.32,2.8261,8.96,-28.93,-77.8564,?
34.07,2.6754,8.51,-29.14,-78.1656,?
34.07,2.6754,8.51,-29.14,-78.1656,?
15.62,1.5182,4.21,-30.27,-80.746,?
16.12,1.7586,4.28,-30.36,-79.7897,?
13.78,1.2634,3.5,-30.56,-81.0609,?
14.76,1.395,3.87,-30.4,-81.4179,?
15.61,1.6661,4.09,-30.44,-79.7924,?
15.33,1.6177,3.99,-30.48,-79.794,?
16.12,1.5922,4.41,-30.25,-79.1052,?
27.47,1.7029,7.82,-26.81,-80.2401,?
17.19,1.7602,4.88,-29.78,-78.462,?
16.58,1.6625,4.61,-30.08,-79.2278,?
17.07,1.74,4.82,-29.83,-78.8612,?
16.43,1.7776,4.42,-30.31,-79.1564,?
16.46,1.6439,4.56,-30.09,-79.6711,?
16.32,1.8377,4.34,-30.3,-80.3603,?
15.03,1.433,3.97,-30.42,-80.4846,?
19.05,1.3171,5.27,-29.73,-80.7269,?
11.86,1.0277,2.85,-30.65,-82.4405,?
34.8,2.2915,8.92,-27.94,-80.4748,?
12.68,1.1257,3.12,-30.58,-82.4384,?
16.54,1.911,4.42,-30.22,-80.7224,?
39.68,2.9091,10.61,-27.51,-78.6424,?
24.37,1.4197,6.52,-28.06,-81.8609,?
34.05,2.463,8.61,-29.01,-78.55,?
15.96,1.568,4.35,-30.26,-79.6753,?
16.8,1.9826,4.52,-30.29,-79.3826,?
16.86,1.8716,4.58,-30.21,-79.3428,?
10.93,0.9216,2.56,-30.7,-82.4435,?
4.37,0.4802,1.56,-30.77,-95.6323,?
2.28,0.4021,0.78,-30.92,-96.0327,?
3.09,0.3106,1.01,-30.88,-96.0382,?
0.0,0.0,0.0,-30.99,-96.7351,?
6.1,0.2691,1.96,-30.64,-95.3487,?
5.08,0.5893,1.92,-30.69,-95.1261,?
0.0,0.0,0.0,-30.99,-96.7337,?
0.0,0.0,0.0,-30.99,-96.7318,?
10.89,0.0,4.17,-29.56,-94.0905,?
12.2,1.0341,4.34,-30.29,-93.8383,?
3.66,0.3815,1.24,-30.85,-95.6403,?
0.0,0.0,0.0,-30.99,-96.7341,?
3.77,0.4515,1.17,-30.9,-95.354,?
2.46,0.2374,0.77,-30.92,-96.0455,?
10.72,0.9127,3.72,-30.45,-92.9333,?
0.0,0.0,0.0,-30.99,-96.7337,?
7.81,0.639,2.52,-30.67,-94.2528,?
3.81,0.402,1.31,-30.84,-95.6383,?
6.47,0.0,2.52,-30.18,-95.1219,?
4.48,0.496,1.62,-30.78,-95.3512,?
8.2,0.6308,2.68,-30.64,-94.2532,?
4.09,0.4963,1.29,-30.89,-95.351,?
4.42,0.4866,1.59,-30.77,-95.6319,?
9.08,1.1074,3.51,-30.29,-92.8745,?
0.0,0.0,0.0,-30.99,-96.7328,?
3.14,0.316,1.03,-30.88,-96.0378,?
7.11,0.0,2.89,-29.9,-94.7848,?
0.0,0.0,0.0,-30.99,-96.7298,?
4.31,0.4707,1.53,-30.78,-95.6329,?
8.04,0.8074,2.58,-30.68,-94.6555,?
6.06,0.7588,2.47,-30.42,-94.4335,?
6.0,0.341,2.0,-30.67,-94.5463,?
6.34,0.3054,2.15,-30.62,-94.2637,?
7.49,0.5199,2.65,-30.51,-94.2505,?
0.0,0.0,0.0,-30.99,-96.7274,?
0.0,0.0,0.0,-30.99,-96.7296,?
0.0,0.0,0.0,-30.99,-96.7319,?
0.0,0.0,0.0,-30.99,-96.7222,?
5.95,0.7392,2.41,-29.91,-95.6215,?
3.2,0.3234,1.05,-30.87,-96.0372,?
3.34,0.3415,1.11,-30.86,-96.036,?
0.0,0.0,0.0,-30.99,-96.7296,?
3.65,0.3808,1.24,-30.83,-96.0338,?
0.0,0.0,0.0,-30.99,-96.7283,?
0.0,0.0,0.0,-30.99,-96.7293,?
0.0,0.0,0.0,-30.99,-96.7343,?
0.0,0.0,0.0,-30.99,-96.7253,?
3.07,0.3083,1.0,-30.88,-96.0383,?
2.82,0.2787,0.91,-30.9,-96.0409,?
11.99,1.573,4.54,-30.14,-92.9922,?
0.0,0.0,0.0,-30.99,-96.7338,?
9.88,1.2405,3.6,-30.43,-93.4023,?
3.26,0.3312,1.08,-30.87,-96.0367,?
2.85,0.5385,1.05,-30.81,-96.0281,?
2.6,0.2531,0.82,-30.91,-96.0436,?
4.03,0.4319,1.41,-30.82,-95.6357,?
2.13,0.3681,0.72,-30.93,-96.0344,?
8.95,0.6299,3.25,-30.43,-93.5673,?
7.74,0.6669,2.84,-30.51,-93.7524,?
4.14,0.4471,1.46,-30.8,-95.6346,?
7.92,1.0869,3.0,-30.55,-93.0579,?
7.64,1.0815,2.81,-30.59,-94.5302,?
3.77,0.3966,1.29,-30.84,-95.6388,?
6.18,0.7613,2.21,-30.71,-94.2592,?
5.53,0.5746,1.8,-30.81,-94.9498,?
9.32,0.8834,3.22,-30.56,-93.1613,?
0.0,0.0,0.0,-30.99,-96.7411,?
9.2,0.8052,3.2,-30.52,-93.5631,?
0.0,0.0,0.0,-30.99,-96.7334,?
6.99,0.496,2.39,-30.65,-94.4424,?
7.46,0.9836,2.87,-30.46,-93.8464,?
2.61,0.2542,0.83,-30.91,-96.0435,?
5.65,0.627,1.77,-30.84,-94.2664,?
14.31,0.0,5.33,-29.95,0.0,?
3.65,0.3802,1.24,-30.85,-95.6404,?
7.92,1.1509,2.96,-30.62,-93.3381,?
0.0,0.0,0.0,-30.99,-96.7368,?
8.12,0.9653,2.82,-30.66,-93.5659,?
10.22,0.9217,3.66,-30.37,-93.4046,?
7.3,0.9637,2.71,-30.62,-93.5668,?
5.56,0.6688,2.18,-30.39,-95.6236,?
5.66,0.6879,1.95,-30.78,-94.6611,?
7.24,0.9426,2.78,-30.5,-93.745,?
1.61,0.2623,0.51,-30.96,-96.0426,?
0.0,0.0,0.0,-30.99,-96.7345,?
6.05,0.7431,2.14,-30.74,-94.439,?
4.03,0.4319,1.41,-30.82,-95.6357,?
2.8,0.2754,0.9,-30.9,-96.0412,?
5.17,0.604,1.97,-30.59,-95.626,?
0.0,0.0,0.0,-30.99,-96.7291,?
5.36,0.6342,2.07,-30.51,-95.6248,?
0.0,0.0,0.0,-30.99,-96.737,?
2.62,0.4809,0.94,-30.91,-95.6322,?
1.34,0.2127,0.41,-30.97,-96.0491,?
6.56,0.8846,2.3,-30.74,-94.5363,?
0.0,0.0,0.0,-30.99,-96.7357,?
1.61,0.2631,0.51,-30.96,-96.0425,?
7.16,0.9277,2.73,-30.53,-93.8498,?
4.47,0.4945,1.61,-30.78,-95.3513,?
6.24,0.3136,2.04,-30.71,-95.3448,?
0.0,0.0,0.0,-30.99,-96.7355,?
9.1,1.1454,3.17,-30.63,-93.3386,?
0.0,0.0,0.0,-30.99,-96.7293,?
1.95,0.3299,0.64,-30.94,-96.0368,?
0.0,0.0,0.0,-30.99,-96.734,?
5.4,0.6915,1.8,-30.8,-95.3426,?
7.15,0.989,2.57,-30.7,-93.965,?
4.67,0.223,1.45,-30.83,-95.3544,?
4.79,0.5434,1.77,-30.7,-95.6287,?
5.74,0.7467,1.94,-30.81,-94.5425,?
10.05,1.246,3.68,-30.43,-92.6492,?
4.0,0.428,1.39,-30.82,-95.6361,?
4.22,0.4583,1.49,-30.8,-95.6338,?
0.0,0.0,0.0,-30.99,-96.7328,?
4.54,0.5055,1.65,-30.64,-96.029,?
6.14,0.3643,2.0,-30.72,-94.949,?
6.15,0.7672,2.16,-30.74,-94.6568,?
2.86,0.2825,0.92,-30.9,-96.0405,?
5.34,0.6321,2.06,-30.63,-95.1227,?
5.76,0.7046,2.3,-30.56,-94.348,?
4.29,0.4687,1.53,-30.79,-95.6331,?
0.0,0.0,0.0,-30.99,-96.7357,?
0.0,0.0,0.0,-30.99,-96.7252,?
4.6,0.5134,1.67,-30.62,-96.0287,?
2.99,0.2978,0.97,-30.89,-96.0392,?
5.41,0.0,1.97,-30.25,-96.029,?
13.02,0.9835,4.89,-29.94,-92.5764,?
4.9,0.2678,1.57,-30.74,-95.3488,?
0.0,0.0,0.0,-30.99,-96.7249,?
4.61,0.5155,1.68,-30.74,-95.6302,?
2.89,0.0,0.91,-30.81,-96.0462,?
1.69,0.2782,0.54,-30.96,-96.0409,?
0.0,0.0,0.0,-30.99,-96.7349,?
2.0,0.3408,0.66,-30.94,-96.0361,?
5.52,0.6626,2.16,-30.59,-94.942,?
4.55,0.2455,1.44,-30.77,-95.3513,?
4.69,0.5277,1.72,-30.75,-95.3485,?
0.0,0.0,0.0,-30.99,-96.7358,?
0.0,0.0,0.0,-30.99,-96.7302,?
6.08,0.7553,2.13,-30.74,-94.6574,?
0.0,0.0,0.0,-30.99,-96.7397,?
9.04,1.1045,3.2,-30.57,-93.5598,?
4.87,0.5549,1.81,-30.72,-95.3464,?
4.58,0.5102,1.66,-30.63,-96.0288,?
5.09,0.5898,1.92,-30.7,-94.9489,?
6.84,0.911,2.44,-30.71,-94.2517,?
4.77,0.5401,1.76,-30.75,-95.1307,?
3.96,0.4225,1.38,-30.82,-95.6365,?
6.35,0.7882,2.31,-30.68,-94.1063,?
2.86,0.2825,0.92,-30.9,-96.0405,?
7.3,0.9532,2.78,-30.51,-93.9643,?
3.14,0.3166,1.03,-30.88,-96.0377,?
6.72,0.8561,2.44,-30.66,-94.4328,?
5.02,0.316,1.64,-30.78,-95.3446,?
0.0,0.0,0.0,-30.99,-96.7343,?
10.74,0.9916,3.77,-30.42,-93.5553,?
2.82,0.2777,0.9,-30.9,-96.041,?
4.73,0.5329,1.74,-30.71,-95.6292,?
8.65,0.5715,3.07,-30.43,-94.6521,?
3.56,0.3689,1.2,-30.84,-96.0344,?
4.9,0.5598,1.82,-30.73,-95.1287,?
4.33,0.474,1.54,-30.78,-95.6327,?
3.86,0.4081,1.33,-30.8,-96.0325,?
8.31,0.313,2.88,-30.39,-94.9394,?
0.0,0.0,0.0,-30.99,-96.7221,?
0.0,0.0,0.0,-30.99,-96.7307,?
6.18,0.8182,2.13,-30.72,-95.3393,?
8.31,0.5487,2.92,-30.48,-94.6537,?
5.26,0.6173,2.01,-30.65,-95.1238,?
8.95,0.463,3.38,-29.92,-94.9317,?
0.0,0.0,0.0,-30.99,-96.7228,?
0.0,0.9571,0.0,-29.49,-92.7053,?
6.09,0.6073,2.0,-30.75,-94.9477,?
2.96,0.2946,0.96,-30.89,-96.0395,?
4.83,0.6032,1.57,-30.85,-95.3457,?
5.1,0.592,1.93,-30.67,-95.3439,?
0.0,0.0,0.0,-30.99,-96.7303,?
0.0,0.0,0.0,-30.99,-96.7331,?
5.61,0.6775,2.21,-30.54,-95.1195,?
5.07,0.5864,1.91,-30.67,-95.3443,?
4.66,0.5236,1.71,-30.72,-95.6297,?
4.49,0.4968,1.62,-30.76,-95.6313,?
3.17,0.3203,1.04,-30.87,-96.0374,?
6.19,0.786,2.15,-30.74,-94.9395,?
2.75,0.27,0.88,-30.9,-96.0417,?
2.78,0.2732,0.89,-30.9,-96.0414,?
3.28,0.3332,1.09,-30.86,-96.0365,?
2.7,0.264,0.86,-30.91,-96.0424,?
8.17,0.647,2.98,-30.49,-94.2502,?
4.26,0.464,1.51,-30.81,-95.3542,?
0.0,0.0,0.0,-30.99,-96.7252,?
6.81,0.8009,2.18,-30.79,-94.6558,?
6.32,0.8106,2.64,-30.15,-94.7793,?
0.0,0.0,0.0,-30.99,-96.7327,?
7.59,1.1217,2.81,-30.49,-94.9312,?
7.56,1.0221,2.81,-30.6,-93.8469,?
4.9,0.5599,1.82,-30.71,-95.346,?
1.55,0.2515,0.49,-30.96,-96.0438,?
4.16,0.4501,1.47,-30.8,-95.6344,?
4.88,0.5567,1.81,-30.71,-95.3463,?
4.53,0.5036,1.64,-30.77,-95.3505,?
3.14,0.316,1.03,-30.88,-96.0378,?
8.5,1.1938,3.35,-30.18,-94.2404,?
4.21,0.4576,1.49,-30.8,-95.6338,?
5.65,0.6843,2.23,-30.47,-95.3388,?
3.1,0.3112,1.01,-30.88,-96.0381,?
5.06,0.585,1.91,-30.68,-95.3443,?
2.2,0.3835,0.75,-30.93,-96.0336,?
2.6,0.475,0.92,-30.88,-96.0299,?
1.34,0.2132,0.41,-30.97,-96.0491,?
4.31,0.0,1.46,-30.67,-95.641,?
0.0,0.0,0.0,-30.99,-96.7473,?
0.0,0.0,0.0,-30.99,-96.7254,?
0.0,0.0,0.0,-30.99,-96.72,?
0.0,0.0,0.0,-30.99,-96.7296,?
1.65,0.2709,0.53,-30.96,-96.0417,?
2.67,0.2602,0.85,-30.91,-96.0428,?
2.87,0.5434,1.06,-30.87,-95.6287,?
2.67,0.4917,0.96,-30.9,-95.6316,?
2.8,0.5253,1.02,-30.88,-95.6296,?
2.61,0.4782,0.93,-30.91,-95.6324,?
0.0,0.0,0.0,-30.99,-96.7284,?
7.11,0.9331,2.6,-30.61,-94.6503,?
3.53,0.7287,1.42,-30.76,-94.9369,?
0.0,0.0,0.0,-30.99,-96.7216,?
5.64,0.6834,2.23,-30.55,-94.9403,?
4.81,0.5456,1.78,-30.52,-96.0279,?
3.34,0.6713,1.31,-30.81,-95.1199,?
7.19,1.0474,2.61,-30.7,-93.4112,?
2.23,0.3896,0.76,-30.94,-95.6395,?
6.91,1.0636,2.53,-30.68,-93.3408,?
7.91,0.6483,2.56,-30.66,-94.2523,?
4.79,0.2602,1.52,-30.75,-95.3496,?
3.05,0.3055,1.0,-30.88,-96.0386,?
1.66,0.2718,0.53,-30.96,-96.0416,?
4.45,0.5472,1.42,-30.87,-95.3482,?
3.56,0.0,1.18,-30.73,-96.0374,?
0.0,0.0,0.0,-30.99,-96.7372,?
2.42,0.2619,0.77,-30.91,-96.0426,?
4.88,0.5566,1.81,-30.48,-96.0276,?
0.0,0.0,0.0,-30.99,-96.7292,?
5.98,0.8345,2.06,-30.77,-94.9379,?
4.63,0.5187,1.69,-30.73,-95.63,?
12.62,0.9028,4.42,-30.11,-94.2428,?
7.9,1.0672,3.12,-30.3,-93.6433,?
7.56,0.0,3.16,-29.39,-94.9319,?
8.45,0.8207,3.31,-30.2,-93.0567,?
0.0,0.0,0.0,-30.99,-96.7373,?
6.23,0.8756,2.17,-30.78,-94.0339,?
5.32,0.7252,1.78,-30.83,-94.9418,?
1.67,0.2745,0.53,-30.96,-96.0413,?
2.63,0.2562,0.83,-30.91,-96.0432,?
2.57,0.4692,0.91,-30.92,-95.3537,?
5.72,0.7094,1.95,-30.78,-94.9425,?
7.81,1.0585,2.97,-30.44,-94.4253,?
2.11,0.3643,0.71,-30.94,-95.6421,?
7.79,0.5932,2.8,-30.36,-94.9333,?
0.0,0.0,0.0,-30.99,-96.7228,?
8.09,0.9255,2.87,-30.6,-94.5348,?
5.59,0.6745,2.2,-30.57,-94.941,?
0.0,0.0,0.0,-30.99,-96.7219,?
2.14,0.3697,0.72,-30.93,-96.0343,?
10.24,0.9601,3.69,-30.4,-93.555,?
4.36,0.4788,1.56,-30.78,-95.6324,?
7.0,0.0,2.82,-29.76,-95.3372,?
0.0,0.0,0.0,-30.99,-96.7256,?
2.54,0.2455,0.8,-30.91,-96.0445,?
8.91,0.3472,3.15,-30.28,-94.937,?
2.42,0.2615,0.77,-30.91,-96.0426,?
3.32,0.6669,1.3,-30.79,-95.3397,?
10.66,0.6351,3.72,-30.32,-93.5581,?
2.71,0.0,0.84,-30.83,-96.0487,?
2.87,0.2835,0.92,-30.9,-96.0404,?
6.77,0.921,2.4,-30.74,-93.9683,?
7.07,0.2478,2.36,-30.56,-94.9456,?
0.0,0.0,0.0,-30.99,-96.7314,?
